id;set;series;publisher;generation;release_date;name;set_num;rarity;nationalPokedexNumbers
base4-34;Base Set 2;Base;WOTC;First;2/24/2000;Butterfree;34;Uncommon;[12]
base4-35;Base Set 2;Base;WOTC;First;2/24/2000;Charmeleon;35;Uncommon;[5]
base4-36;Base Set 2;Base;WOTC;First;2/24/2000;Dewgong;36;Uncommon;[87]
base4-37;Base Set 2;Base;WOTC;First;2/24/2000;Dodrio;37;Uncommon;[85]
base4-38;Base Set 2;Base;WOTC;First;2/24/2000;Dratini;38;Uncommon;[147]
base4-39;Base Set 2;Base;WOTC;First;2/24/2000;Exeggutor;39;Uncommon;[103]
base4-40;Base Set 2;Base;WOTC;First;2/24/2000;Farfetch'd;40;Uncommon;[83]
base4-41;Base Set 2;Base;WOTC;First;2/24/2000;Fearow;41;Uncommon;[22]
base4-42;Base Set 2;Base;WOTC;First;2/24/2000;Growlithe;42;Uncommon;[58]
base4-43;Base Set 2;Base;WOTC;First;2/24/2000;Haunter;43;Uncommon;[93]
base4-44;Base Set 2;Base;WOTC;First;2/24/2000;Ivysaur;44;Uncommon;[2]
base4-45;Base Set 2;Base;WOTC;First;2/24/2000;Jynx;45;Uncommon;[124]
base4-46;Base Set 2;Base;WOTC;First;2/24/2000;Kadabra;46;Uncommon;[64]
base4-47;Base Set 2;Base;WOTC;First;2/24/2000;Kakuna;47;Uncommon;[14]
base4-48;Base Set 2;Base;WOTC;First;2/24/2000;Lickitung;48;Uncommon;[108]
base4-49;Base Set 2;Base;WOTC;First;2/24/2000;Machoke;49;Uncommon;[67]
base4-50;Base Set 2;Base;WOTC;First;2/24/2000;Magikarp;50;Uncommon;[129]
base4-51;Base Set 2;Base;WOTC;First;2/24/2000;Magmar;51;Uncommon;[126]
base4-52;Base Set 2;Base;WOTC;First;2/24/2000;Marowak;52;Uncommon;[105]
base4-53;Base Set 2;Base;WOTC;First;2/24/2000;Nidorina;53;Uncommon;[30]
base4-54;Base Set 2;Base;WOTC;First;2/24/2000;Nidorino;54;Uncommon;[33]
base4-55;Base Set 2;Base;WOTC;First;2/24/2000;Parasect;55;Uncommon;[47]
base4-56;Base Set 2;Base;WOTC;First;2/24/2000;Persian;56;Uncommon;[53]
base4-57;Base Set 2;Base;WOTC;First;2/24/2000;Poliwhirl;57;Uncommon;[61]
base4-58;Base Set 2;Base;WOTC;First;2/24/2000;Raticate;58;Uncommon;[20]
base4-59;Base Set 2;Base;WOTC;First;2/24/2000;Rhydon;59;Uncommon;[112]
base4-60;Base Set 2;Base;WOTC;First;2/24/2000;Seaking;60;Uncommon;[119]
base4-61;Base Set 2;Base;WOTC;First;2/24/2000;Seel;61;Uncommon;[86]
base4-62;Base Set 2;Base;WOTC;First;2/24/2000;Tauros;62;Uncommon;[128]
base4-63;Base Set 2;Base;WOTC;First;2/24/2000;Wartortle;63;Uncommon;[8]
base4-64;Base Set 2;Base;WOTC;First;2/24/2000;Weepinbell;64;Uncommon;[70]
base4-65;Base Set 2;Base;WOTC;First;2/24/2000;Abra;65;Common;[63]
base4-66;Base Set 2;Base;WOTC;First;2/24/2000;Bellsprout;66;Common;[69]
base4-67;Base Set 2;Base;WOTC;First;2/24/2000;Bulbasaur;67;Common;[1]
base4-68;Base Set 2;Base;WOTC;First;2/24/2000;Caterpie;68;Common;[10]
base4-69;Base Set 2;Base;WOTC;First;2/24/2000;Charmander;69;Common;[4]
base4-70;Base Set 2;Base;WOTC;First;2/24/2000;Cubone;70;Common;[104]
base4-71;Base Set 2;Base;WOTC;First;2/24/2000;Diglett;71;Common;[50]
base4-72;Base Set 2;Base;WOTC;First;2/24/2000;Doduo;72;Common;[84]
base4-73;Base Set 2;Base;WOTC;First;2/24/2000;Drowzee;73;Common;[96]
base4-74;Base Set 2;Base;WOTC;First;2/24/2000;Exeggcute;74;Common;[102]
base4-75;Base Set 2;Base;WOTC;First;2/24/2000;Gastly;75;Common;[92]
base4-76;Base Set 2;Base;WOTC;First;2/24/2000;Goldeen;76;Common;[118]
base4-77;Base Set 2;Base;WOTC;First;2/24/2000;Jigglypuff;77;Common;[39]
base4-78;Base Set 2;Base;WOTC;First;2/24/2000;Machop;78;Common;[66]
base4-79;Base Set 2;Base;WOTC;First;2/24/2000;Magnemite;79;Common;[81]
base4-80;Base Set 2;Base;WOTC;First;2/24/2000;Meowth;80;Common;[52]
base4-81;Base Set 2;Base;WOTC;First;2/24/2000;Metapod;81;Common;[11]
base4-82;Base Set 2;Base;WOTC;First;2/24/2000;Nidoran ♀;82;Common;[29]
base4-83;Base Set 2;Base;WOTC;First;2/24/2000;Nidoran ♂;83;Common;[32]
base4-84;Base Set 2;Base;WOTC;First;2/24/2000;Onix;84;Common;[95]
base4-85;Base Set 2;Base;WOTC;First;2/24/2000;Paras;85;Common;[46]
base4-86;Base Set 2;Base;WOTC;First;2/24/2000;Pidgey;86;Common;[16]
base4-87;Base Set 2;Base;WOTC;First;2/24/2000;Pikachu;87;Common;[25]
base4-88;Base Set 2;Base;WOTC;First;2/24/2000;Poliwag;88;Common;[60]
base4-89;Base Set 2;Base;WOTC;First;2/24/2000;Rattata;89;Common;[19]
base4-90;Base Set 2;Base;WOTC;First;2/24/2000;Rhyhorn;90;Common;[111]
base4-91;Base Set 2;Base;WOTC;First;2/24/2000;Sandshrew;91;Common;[27]
base4-92;Base Set 2;Base;WOTC;First;2/24/2000;Spearow;92;Common;[21]
base4-93;Base Set 2;Base;WOTC;First;2/24/2000;Squirtle;93;Common;[7]
base4-94;Base Set 2;Base;WOTC;First;2/24/2000;Starmie;94;Common;[121]
base4-95;Base Set 2;Base;WOTC;First;2/24/2000;Staryu;95;Common;[120]
base4-96;Base Set 2;Base;WOTC;First;2/24/2000;Tangela;96;Common;[114]
base4-97;Base Set 2;Base;WOTC;First;2/24/2000;Venonat;97;Common;[48]
base4-98;Base Set 2;Base;WOTC;First;2/24/2000;Voltorb;98;Common;[100]
base4-99;Base Set 2;Base;WOTC;First;2/24/2000;Vulpix;99;Common;[37]
base4-100;Base Set 2;Base;WOTC;First;2/24/2000;Weedle;100;Common;[13]
base4-101;Base Set 2;Base;WOTC;First;2/24/2000;Computer Search;101;Rare;
base4-102;Base Set 2;Base;WOTC;First;2/24/2000;Imposter Professor Oak;102;Rare;
base4-103;Base Set 2;Base;WOTC;First;2/24/2000;Item Finder;103;Rare;
base4-104;Base Set 2;Base;WOTC;First;2/24/2000;Lass;104;Rare;
base4-105;Base Set 2;Base;WOTC;First;2/24/2000;Pokémon Breeder;105;Rare;
base4-106;Base Set 2;Base;WOTC;First;2/24/2000;Pokémon Trader;106;Rare;
base4-107;Base Set 2;Base;WOTC;First;2/24/2000;Scoop Up;107;Rare;
base4-108;Base Set 2;Base;WOTC;First;2/24/2000;Super Energy Removal;108;Rare;
base4-109;Base Set 2;Base;WOTC;First;2/24/2000;Defender;109;Uncommon;
base4-110;Base Set 2;Base;WOTC;First;2/24/2000;Energy Retrieval;110;Uncommon;
base4-111;Base Set 2;Base;WOTC;First;2/24/2000;Full Heal;111;Uncommon;
base4-112;Base Set 2;Base;WOTC;First;2/24/2000;Maintenance;112;Uncommon;
base4-113;Base Set 2;Base;WOTC;First;2/24/2000;PlusPower;113;Uncommon;
base4-114;Base Set 2;Base;WOTC;First;2/24/2000;Pokémon Center;114;Uncommon;
base4-115;Base Set 2;Base;WOTC;First;2/24/2000;Pokédex;115;Uncommon;
base4-116;Base Set 2;Base;WOTC;First;2/24/2000;Professor Oak;116;Uncommon;
base4-117;Base Set 2;Base;WOTC;First;2/24/2000;Super Potion;117;Uncommon;
base4-118;Base Set 2;Base;WOTC;First;2/24/2000;Bill;118;Common;
base4-119;Base Set 2;Base;WOTC;First;2/24/2000;Energy Removal;119;Common;
base4-120;Base Set 2;Base;WOTC;First;2/24/2000;Gust of Wind;120;Common;
base4-121;Base Set 2;Base;WOTC;First;2/24/2000;Poké Ball;121;Common;
base4-122;Base Set 2;Base;WOTC;First;2/24/2000;Potion;122;Common;
base4-123;Base Set 2;Base;WOTC;First;2/24/2000;Switch;123;Common;
base4-124;Base Set 2;Base;WOTC;First;2/24/2000;Double Colorless Energy;124;Uncommon;
base4-125;Base Set 2;Base;WOTC;First;2/24/2000;Fighting Energy;125;;
base4-126;Base Set 2;Base;WOTC;First;2/24/2000;Fire Energy;126;;
base4-127;Base Set 2;Base;WOTC;First;2/24/2000;Grass Energy;127;;
base4-128;Base Set 2;Base;WOTC;First;2/24/2000;Lightning Energy;128;;
base4-129;Base Set 2;Base;WOTC;First;2/24/2000;Psychic Energy;129;;
base4-130;Base Set 2;Base;WOTC;First;2/24/2000;Water Energy;130;;
base5-1;Team Rocket;Base;WOTC;First;4/24/2000;Dark Alakazam;1;Rare Holo;[65]
base5-2;Team Rocket;Base;WOTC;First;4/24/2000;Dark Arbok;2;Rare Holo;[24]
base5-3;Team Rocket;Base;WOTC;First;4/24/2000;Dark Blastoise;3;Rare Holo;[9]
base5-4;Team Rocket;Base;WOTC;First;4/24/2000;Dark Charizard;4;Rare Holo;[6]
base5-5;Team Rocket;Base;WOTC;First;4/24/2000;Dark Dragonite;5;Rare Holo;[149]
base5-6;Team Rocket;Base;WOTC;First;4/24/2000;Dark Dugtrio;6;Rare Holo;[51]
base5-7;Team Rocket;Base;WOTC;First;4/24/2000;Dark Golbat;7;Rare Holo;[42]
base5-8;Team Rocket;Base;WOTC;First;4/24/2000;Dark Gyarados;8;Rare Holo;[130]
base5-9;Team Rocket;Base;WOTC;First;4/24/2000;Dark Hypno;9;Rare Holo;[97]
base5-10;Team Rocket;Base;WOTC;First;4/24/2000;Dark Machamp;10;Rare Holo;[68]
base5-11;Team Rocket;Base;WOTC;First;4/24/2000;Dark Magneton;11;Rare Holo;[82]
base5-12;Team Rocket;Base;WOTC;First;4/24/2000;Dark Slowbro;12;Rare Holo;[80]
base5-13;Team Rocket;Base;WOTC;First;4/24/2000;Dark Vileplume;13;Rare Holo;[45]
base5-14;Team Rocket;Base;WOTC;First;4/24/2000;Dark Weezing;14;Rare Holo;[110]
base5-15;Team Rocket;Base;WOTC;First;4/24/2000;Here Comes Team Rocket!;15;Rare Holo;
base5-16;Team Rocket;Base;WOTC;First;4/24/2000;Rocket's Sneak Attack;16;Rare Holo;
base5-17;Team Rocket;Base;WOTC;First;4/24/2000;Rainbow Energy;17;Rare Holo;
base5-18;Team Rocket;Base;WOTC;First;4/24/2000;Dark Alakazam;18;Rare;[65]
base5-19;Team Rocket;Base;WOTC;First;4/24/2000;Dark Arbok;19;Rare;[24]
base5-20;Team Rocket;Base;WOTC;First;4/24/2000;Dark Blastoise;20;Rare;[9]
base5-21;Team Rocket;Base;WOTC;First;4/24/2000;Dark Charizard;21;Rare;[6]
base5-22;Team Rocket;Base;WOTC;First;4/24/2000;Dark Dragonite;22;Rare;[149]
base5-23;Team Rocket;Base;WOTC;First;4/24/2000;Dark Dugtrio;23;Rare;[51]
base5-24;Team Rocket;Base;WOTC;First;4/24/2000;Dark Golbat;24;Rare;[42]
base5-25;Team Rocket;Base;WOTC;First;4/24/2000;Dark Gyarados;25;Rare;[130]
base5-26;Team Rocket;Base;WOTC;First;4/24/2000;Dark Hypno;26;Rare;[97]
base5-27;Team Rocket;Base;WOTC;First;4/24/2000;Dark Machamp;27;Rare;[68]
base5-28;Team Rocket;Base;WOTC;First;4/24/2000;Dark Magneton;28;Rare;[82]
base5-29;Team Rocket;Base;WOTC;First;4/24/2000;Dark Slowbro;29;Rare;[80]
base5-30;Team Rocket;Base;WOTC;First;4/24/2000;Dark Vileplume;30;Rare;[45]
base5-31;Team Rocket;Base;WOTC;First;4/24/2000;Dark Weezing;31;Rare;[110]
base5-32;Team Rocket;Base;WOTC;First;4/24/2000;Dark Charmeleon;32;Uncommon;[5]
base5-33;Team Rocket;Base;WOTC;First;4/24/2000;Dark Dragonair;33;Uncommon;[148]
base5-34;Team Rocket;Base;WOTC;First;4/24/2000;Dark Electrode;34;Uncommon;[101]
base5-35;Team Rocket;Base;WOTC;First;4/24/2000;Dark Flareon;35;Uncommon;[136]
base5-36;Team Rocket;Base;WOTC;First;4/24/2000;Dark Gloom;36;Uncommon;[44]
base5-37;Team Rocket;Base;WOTC;First;4/24/2000;Dark Golduck;37;Uncommon;[55]
base5-38;Team Rocket;Base;WOTC;First;4/24/2000;Dark Jolteon;38;Uncommon;[135]
base5-39;Team Rocket;Base;WOTC;First;4/24/2000;Dark Kadabra;39;Uncommon;[64]
base5-40;Team Rocket;Base;WOTC;First;4/24/2000;Dark Machoke;40;Uncommon;[67]
base5-41;Team Rocket;Base;WOTC;First;4/24/2000;Dark Muk;41;Uncommon;[89]
base5-42;Team Rocket;Base;WOTC;First;4/24/2000;Dark Persian;42;Uncommon;[53]
base5-43;Team Rocket;Base;WOTC;First;4/24/2000;Dark Primeape;43;Uncommon;[57]
base5-44;Team Rocket;Base;WOTC;First;4/24/2000;Dark Rapidash;44;Uncommon;[78]
base5-45;Team Rocket;Base;WOTC;First;4/24/2000;Dark Vaporeon;45;Uncommon;[134]
base5-46;Team Rocket;Base;WOTC;First;4/24/2000;Dark Wartortle;46;Uncommon;[8]
base5-47;Team Rocket;Base;WOTC;First;4/24/2000;Magikarp;47;Uncommon;[129]
base5-48;Team Rocket;Base;WOTC;First;4/24/2000;Porygon;48;Uncommon;[137]
base5-49;Team Rocket;Base;WOTC;First;4/24/2000;Abra;49;Common;[63]
base5-50;Team Rocket;Base;WOTC;First;4/24/2000;Charmander;50;Common;[4]
base5-51;Team Rocket;Base;WOTC;First;4/24/2000;Dark Raticate;51;Common;[20]
base5-52;Team Rocket;Base;WOTC;First;4/24/2000;Diglett;52;Common;[50]
base5-53;Team Rocket;Base;WOTC;First;4/24/2000;Dratini;53;Common;[147]
base5-54;Team Rocket;Base;WOTC;First;4/24/2000;Drowzee;54;Common;[96]
base5-55;Team Rocket;Base;WOTC;First;4/24/2000;Eevee;55;Common;[133]
base5-56;Team Rocket;Base;WOTC;First;4/24/2000;Ekans;56;Common;[23]
base5-57;Team Rocket;Base;WOTC;First;4/24/2000;Grimer;57;Common;[88]
base5-58;Team Rocket;Base;WOTC;First;4/24/2000;Koffing;58;Common;[109]
base5-59;Team Rocket;Base;WOTC;First;4/24/2000;Machop;59;Common;[66]
base5-60;Team Rocket;Base;WOTC;First;4/24/2000;Magnemite;60;Common;[81]
base5-61;Team Rocket;Base;WOTC;First;4/24/2000;Mankey;61;Common;[56]
base5-62;Team Rocket;Base;WOTC;First;4/24/2000;Meowth;62;Common;[52]
base5-63;Team Rocket;Base;WOTC;First;4/24/2000;Oddish;63;Common;[43]
base5-64;Team Rocket;Base;WOTC;First;4/24/2000;Ponyta;64;Common;[77]
base5-65;Team Rocket;Base;WOTC;First;4/24/2000;Psyduck;65;Common;[54]
base5-66;Team Rocket;Base;WOTC;First;4/24/2000;Rattata;66;Common;[19]
base5-67;Team Rocket;Base;WOTC;First;4/24/2000;Slowpoke;67;Common;[79]
base5-68;Team Rocket;Base;WOTC;First;4/24/2000;Squirtle;68;Common;[7]
base5-69;Team Rocket;Base;WOTC;First;4/24/2000;Voltorb;69;Common;[100]
base5-70;Team Rocket;Base;WOTC;First;4/24/2000;Zubat;70;Common;[41]
base5-71;Team Rocket;Base;WOTC;First;4/24/2000;Here Comes Team Rocket!;71;Rare;
base5-72;Team Rocket;Base;WOTC;First;4/24/2000;Rocket's Sneak Attack;72;Rare;
base5-73;Team Rocket;Base;WOTC;First;4/24/2000;The Boss's Way;73;Uncommon;
base5-74;Team Rocket;Base;WOTC;First;4/24/2000;Challenge!;74;Uncommon;
base5-75;Team Rocket;Base;WOTC;First;4/24/2000;Digger;75;Uncommon;
base5-76;Team Rocket;Base;WOTC;First;4/24/2000;Imposter Oak's Revenge;76;Uncommon;
base5-77;Team Rocket;Base;WOTC;First;4/24/2000;Nightly Garbage Run;77;Uncommon;
base5-78;Team Rocket;Base;WOTC;First;4/24/2000;Goop Gas Attack;78;Common;
base5-79;Team Rocket;Base;WOTC;First;4/24/2000;Sleep!;79;Common;
base5-80;Team Rocket;Base;WOTC;First;4/24/2000;Rainbow Energy;80;Rare;
base5-81;Team Rocket;Base;WOTC;First;4/24/2000;Full Heal Energy;81;Uncommon;
base5-82;Team Rocket;Base;WOTC;First;4/24/2000;Potion Energy;82;Uncommon;
base5-83;Team Rocket;Base;WOTC;First;4/24/2000;Dark Raichu;83;Rare Secret;[26]
gym1-1;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Moltres;1;Rare Holo;[146]
gym1-2;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Rhydon;2;Rare Holo;[112]
gym1-3;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Clefable;3;Rare Holo;[36]
gym1-4;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Dragonair;4;Rare Holo;[148]
gym1-5;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Vileplume;5;Rare Holo;[45]
gym1-6;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Electabuzz;6;Rare Holo;[125]
gym1-7;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Fearow;7;Rare Holo;[22]
gym1-8;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Magneton;8;Rare Holo;[82]
gym1-9;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Seadra;9;Rare Holo;[117]
gym1-10;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Tentacruel;10;Rare Holo;[73]
gym1-11;Gym Heroes;Gym;WOTC;First;8/14/2000;Rocket's Hitmonchan;11;Rare Holo;[107]
gym1-12;Gym Heroes;Gym;WOTC;First;8/14/2000;Rocket's Moltres;12;Rare Holo;[146]
gym1-13;Gym Heroes;Gym;WOTC;First;8/14/2000;Rocket's Scyther;13;Rare Holo;[123]
gym1-14;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Gengar;14;Rare Holo;[94]
gym1-15;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock;15;Rare Holo;
gym1-16;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika;16;Rare Holo;
gym1-17;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge;17;Rare Holo;
gym1-18;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty;18;Rare Holo;
gym1-19;Gym Heroes;Gym;WOTC;First;8/14/2000;The Rocket's Trap;19;Rare Holo;
gym1-20;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Golem;20;Rare;[76]
gym1-21;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Onix;21;Rare;[95]
gym1-22;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Rhyhorn;22;Rare;[111]
gym1-23;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Sandslash;23;Rare;[28]
gym1-24;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Zubat;24;Rare;[41]
gym1-25;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Clefairy;25;Rare;[35]
gym1-26;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Victreebel;26;Rare;[71]
gym1-27;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Electabuzz;27;Rare;[125]
gym1-28;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Raichu;28;Rare;[26]
gym1-29;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Cloyster;29;Rare;[91]
gym1-30;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Goldeen;30;Rare;[118]
gym1-31;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Poliwrath;31;Rare;[62]
gym1-32;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Tentacool;32;Rare;[72]
gym1-33;Gym Heroes;Gym;WOTC;First;8/14/2000;Rocket's Snorlax;33;Rare;[143]
gym1-34;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Venomoth;34;Rare;[49]
gym1-35;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Growlithe;35;Uncommon;[58]
gym1-36;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Kangaskhan;36;Uncommon;[115]
gym1-37;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Magmar;37;Uncommon;[126]
gym1-38;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Geodude;38;Uncommon;[74]
gym1-39;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Golbat;39;Uncommon;[42]
gym1-40;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Graveler;40;Uncommon;[75]
gym1-41;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Lickitung;41;Uncommon;[108]
gym1-42;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Dratini;42;Uncommon;[147]
gym1-43;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Exeggcute;43;Uncommon;[102]
gym1-44;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Exeggutor;44;Uncommon;[103]
gym1-45;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Gloom;45;Uncommon;[44]
gym1-46;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Gloom;46;Uncommon;[44]
gym1-47;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Oddish;47;Uncommon;[43]
gym1-48;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Weepinbell;48;Uncommon;[70]
gym1-49;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Weepinbell;49;Uncommon;[70]
gym1-50;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Magnemite;50;Uncommon;[81]
gym1-51;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Raticate;51;Uncommon;[20]
gym1-52;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Spearow;52;Uncommon;[21]
gym1-53;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Poliwhirl;53;Uncommon;[61]
gym1-54;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Psyduck;54;Uncommon;[54]
gym1-55;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Seaking;55;Uncommon;[119]
gym1-56;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Starmie;56;Uncommon;[121]
gym1-57;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Tentacool;57;Uncommon;[72]
gym1-58;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Haunter;58;Uncommon;[93]
gym1-59;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Jynx;59;Uncommon;[124]
gym1-60;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Slowbro;60;Uncommon;[80]
gym1-61;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Charmander;61;Common;[4]
gym1-62;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Growlithe;62;Common;[58]
gym1-63;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Ponyta;63;Common;[77]
gym1-64;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Tauros;64;Common;[128]
gym1-65;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Vulpix;65;Common;[37]
gym1-66;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Geodude;66;Common;[74]
gym1-67;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Mankey;67;Common;[56]
gym1-68;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Mankey;68;Common;[56]
gym1-69;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Onix;69;Common;[95]
gym1-70;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Rhyhorn;70;Common;[111]
gym1-71;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Sandshrew;71;Common;[27]
gym1-72;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Sandshrew;72;Common;[27]
gym1-73;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Vulpix;73;Common;[37]
gym1-74;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Zubat;74;Common;[41]
gym1-75;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Bellsprout;75;Common;[69]
gym1-76;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Bellsprout;76;Common;[69]
gym1-77;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Exeggcute;77;Common;[102]
gym1-78;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Oddish;78;Common;[43]
gym1-79;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Tangela;79;Common;[114]
gym1-80;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Magnemite;80;Common;[81]
gym1-81;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Pikachu;81;Common;[25]
gym1-82;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Rattata;82;Common;[19]
gym1-83;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Spearow;83;Common;[21]
gym1-84;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge's Voltorb;84;Common;[100]
gym1-85;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Goldeen;85;Common;[118]
gym1-86;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Horsea;86;Common;[116]
gym1-87;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Poliwag;87;Common;[60]
gym1-88;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Seel;88;Common;[86]
gym1-89;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Shellder;89;Common;[90]
gym1-90;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty's Staryu;90;Common;[120]
gym1-91;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Abra;91;Common;[63]
gym1-92;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Drowzee;92;Common;[96]
gym1-93;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Gastly;93;Common;[92]
gym1-94;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Mr. Mime;94;Common;[122]
gym1-95;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Slowpoke;95;Common;[79]
gym1-96;Gym Heroes;Gym;WOTC;First;8/14/2000;Sabrina's Venonat;96;Common;[48]
gym1-97;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Quiz #1;97;Rare;
gym1-98;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock;98;Rare;
gym1-99;Gym Heroes;Gym;WOTC;First;8/14/2000;Charity;99;Rare;
gym1-100;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika;100;Rare;
gym1-101;Gym Heroes;Gym;WOTC;First;8/14/2000;Lt. Surge;101;Rare;
gym1-102;Gym Heroes;Gym;WOTC;First;8/14/2000;Misty;102;Rare;
gym1-103;Gym Heroes;Gym;WOTC;First;8/14/2000;No Removal Gym;103;Rare;
gym1-104;Gym Heroes;Gym;WOTC;First;8/14/2000;The Rocket's Training Gym;104;Rare;
gym1-105;Gym Heroes;Gym;WOTC;First;8/14/2000;Blaine's Last Resort;105;Uncommon;
gym1-106;Gym Heroes;Gym;WOTC;First;8/14/2000;Brock's Training Method;106;Uncommon;
gym1-107;Gym Heroes;Gym;WOTC;First;8/14/2000;Celadon City Gym;107;Uncommon;
gym1-108;Gym Heroes;Gym;WOTC;First;8/14/2000;Cerulean City Gym;108;Uncommon;
gym1-109;Gym Heroes;Gym;WOTC;First;8/14/2000;Erika's Maids;109;Uncommon;
